,name,rating,rating_top,ratings_count,reviews_count,suggestions_count,days,metacritic,added,genre,genres,Label
1603,LEGO Marvel Super Heroes 2,4.0,4,141,142,316,1509,74,804,Adventure,"0,0,1,1,0,0,0",4
1606,Rain World,5.0,5,63,64,498,1741,66,802,Indie,"0,0,1,1,0,0,0",4
1610,SYMMETRY,3.0,3,22,23,128,1412,58,799,Strategy,"0,0,1,0,0,0,1",3
1614,Fallen Earth Free2Play,2.0,1,41,41,655,3601,71,797,Massively Multiplayer,"0,0,0,0,1,0,0",2
1616,Atlas Reactor,4.0,3,69,71,438,1915,81,797,Strategy,"0,0,0,0,0,0,1",4
1620,Carmageddon: Max Damage,4.0,4,90,91,514,2006,52,791,Racing,"1,0,0,1,0,0,0",3
1622,Orbital Gear,3.0,3,45,45,373,2704,59,790,Indie,"0,0,0,1,0,0,0",3
1632,Dungeon Fighter Online,3.0,1,54,56,494,1971,78,783,Massively Multiplayer,"0,0,1,1,1,0,0",4
1634,Get Even,4.0,3,89,89,425,1656,75,781,Indie,"0,0,1,1,0,0,0",4
1639,Vikings - Wolves of Midgard,4.0,3,61,61,577,1745,66,777,Action,"0,0,0,1,1,0,0",4
1646,Domina,4.0,4,84,85,185,1734,73,771,Strategy,"0,0,0,1,0,0,1",4
1647,DEAD OR ALIVE 6,4.0,4,87,87,567,1037,74,771,Action,"0,0,0,1,0,0,0",4
1652,Duke Nukem 3D: 20th Anniversary World Tour,5.0,4,93,94,504,1908,72,768,Shooter,"0,1,0,1,0,0,0",4
1654,Hidden Agenda,4.0,3,182,182,142,1531,66,768,Adventure,"0,0,1,1,0,0,0",4
1656,League of Legends,4.0,4,408,415,498,4449,78,765,Strategy,"0,0,0,1,1,0,1",5
1662,Painkiller: Resurrection,3.0,4,49,50,526,4449,38,761,Action,"0,0,0,1,0,0,0",3
1667,Lonely Mountains: Downhill,4.0,4,123,125,308,801,80,759,Racing,"1,0,0,0,0,0,0",5
1669,Nikopol: Secrets of the Immortals,3.0,3,35,35,461,4888,68,757,Adventure,"0,0,1,0,0,0,0",3
1678,The Sinking City,4.0,3,175,176,236,921,70,749,Adventure,"0,0,1,1,0,0,0",4
1681,The Lion's Song: Episode 1 - Silence,4.0,4,43,43,478,2004,78,746,Indie,"0,0,1,0,0,0,0",4
1683,Men of War: Red Tide,4.0,4,25,25,530,4523,77,744,Strategy,"0,0,0,0,0,0,1",3
1684,Agatha Christie - The ABC Murders,4.0,3,58,58,702,2159,67,744,Adventure,"0,0,1,1,0,1,0",4
1685,Muse Dash,5.0,4,62,65,246,1297,73,743,Casual,"0,0,0,1,0,0,0",4
1688,Devil May Cry,5.0,4,275,279,589,7436,84,742,Action,"0,0,0,1,0,0,0",5
1693,Ashen,4.0,4,164,169,657,1121,77,738,Adventure,"0,0,1,1,1,0,0",5
1696,Chariot,4.0,3,82,82,387,2650,76,737,Indie,"0,0,1,1,0,0,0",4
1701,Drake Hollow,4.0,4,29,30,121,457,75,734,Indie,"0,0,1,1,0,0,0",4
1702,STRAFE,4.0,4,61,62,494,2005,66,734,Shooter,"0,1,0,1,0,0,0",4
1707,Brigador,4.0,4,49,49,502,2039,70,730,Indie,"0,0,0,1,0,0,0",3
1714,The Darkness,5.0,4,145,146,607,5304,82,725,Shooter,"0,1,0,1,0,0,0",5
1715,Desperados: Wanted Dead or Alive,5.0,5,101,102,636,7468,78,725,Strategy,"0,0,0,1,0,0,1",5
1718,ADR1FT,4.0,4,77,77,524,2105,64,722,Indie,"0,0,1,0,0,0,0",3
1719,Humankind,5.0,4,66,66,184,137,78,721,Strategy,"0,0,0,0,0,0,1",5
1725,Need for Speed: ProStreet,4.0,4,287,288,577,5163,72,718,Racing,"1,0,0,1,0,0,0",4
1726,Yakuza 4,5.0,5,117,119,436,4307,78,718,Action,"0,0,0,1,0,0,0",5
1733,NBA 2K19,4.0,4,179,179,155,1212,80,716,Action,"0,0,0,1,0,0,0",5
1736,Spacebase DF-9,3.0,1,31,32,489,2635,49,714,Strategy,"0,0,0,0,0,0,1",2
1738,Rampage Knights,4.0,4,52,52,431,2311,80,713,Indie,"0,0,1,1,1,0,0",4
1739,Persona 5 Strikers,5.0,5,64,68,483,681,80,713,Adventure,"0,0,1,1,1,0,0",5
1746,Symphony,4.0,4,65,71,295,3436,75,708,Shooter,"0,1,0,1,0,0,0",4
1748,Bleed 2,4.0,4,29,31,326,1788,83,707,Indie,"0,0,0,1,0,0,0",5
1750,Action Henk,3.0,4,32,32,416,2427,74,706,Racing,"1,0,0,1,0,0,0",3
1751,Halo Wars: Definitive Edition,4.0,4,123,124,517,1717,81,705,Strategy,"0,0,0,0,0,0,1",5
1754,FRAMED Collection,5.0,4,34,36,85,1325,79,704,Casual,"0,0,1,0,0,0,0",4
1755,Painkiller: Recurring Evil,4.0,4,34,34,679,3594,38,704,Action,"0,0,0,1,0,0,0",2
1757,Dark Sector,4.0,3,115,116,718,5114,66,701,Shooter,"0,1,0,1,0,0,0",4
1759,Spacecom,3.0,1,13,13,238,2664,68,700,Strategy,"0,0,0,1,0,0,1",3
1761,Post Apocalyptic Mayhem,3.0,3,42,42,577,3943,44,700,Racing,"1,0,0,1,0,0,0",3
1763,Halo Wars 2,5.0,4,141,143,615,1775,79,698,Strategy,"0,0,0,0,0,0,1",5
1764,A Case of Distrust,4.0,4,13,13,102,1423,77,697,Indie,"0,0,1,0,0,1,0",4
1765,SABLE,5.0,4,52,53,294,100,74,697,Indie,"0,0,1,1,0,0,0",4
1772,Little Racers STREET,3.0,3,26,26,284,2886,62,693,Casual,"1,0,0,0,0,0,0",2
1774,Dead Effect,3.0,3,46,46,569,3244,59,691,Indie,"0,0,1,1,0,0,0",3
1775,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,4.0,4,29,29,524,3019,84,691,Indie,"0,0,0,1,0,0,0",5
1777,Until Dawn: Rush of Blood,4.0,4,135,137,432,1909,72,691,Action,"0,0,0,1,0,0,0",4
1780,LEGO Indiana Jones 2: The Adventure Continues,4.0,4,126,127,483,4428,66,689,Family,"0,0,1,1,0,0,0",4
1781,Assault Android Cactus,4.0,4,76,76,486,2292,79,688,Indie,"0,0,0,1,0,0,0",5
1785,Katamari Damacy REROLL,5.0,5,119,120,178,1122,81,687,Casual,"0,0,0,1,0,1,0",5
1788,Pro Evolution Soccer 2018,4.0,4,128,129,229,1572,84,686,Sports,"0,0,0,0,0,0,0",5
1791,Long Live The Queen,5.0,4,76,76,437,3501,67,685,Adventure,"0,0,1,0,1,0,1",4
1793,Mushroom 11,4.0,4,28,29,459,2271,78,683,Indie,"0,0,1,1,0,1,0",4
1795,Event[0],4.0,4,62,63,344,1936,75,682,Indie,"0,0,1,0,0,1,0",4
1804,Citizens of Earth,3.0,3,27,27,298,2538,66,676,RPG,"0,0,0,0,1,0,0",3
1808,The Witcher 2: Assassins of Kings,5.0,5,371,375,570,3882,88,673,RPG,"0,0,0,0,1,0,0",5
1809,SpellForce 2 Anniversary Edition,4.0,4,44,44,624,1725,80,672,Strategy,"0,0,0,1,1,0,1",4
1813,OneShot,5.0,5,111,115,228,1850,84,670,Casual,"0,0,1,0,0,0,0",5
1816,Etherlords,5.0,4,58,59,555,7489,77,667,Strategy,"0,0,0,0,0,0,1",5
1822,Secrets of Rætikon,3.0,3,29,29,264,2816,58,664,Indie,"0,0,1,1,0,0,0",2
1824,Lakeview Cabin Collection,4.0,4,36,36,196,2459,70,663,Indie,"0,0,0,0,0,0,0",3
1836,Job Simulator,5.0,4,115,117,179,2097,68,653,Action,"0,0,0,1,0,0,0",4
1843,Amnesia: A Machine for Pigs,4.0,4,534,538,354,3036,72,5463,Indie,"0,0,1,1,0,0,0",4
1847,Rayman Legends,5.0,4,1290,1303,476,3047,89,5427,Platformer,"0,0,0,0,0,0,0",5
1859,Watch Dogs 2,5.0,4,1296,1307,562,1860,79,5345,Adventure,"0,0,1,1,0,0,0",5
1861,South Park: The Stick of Truth,5.0,4,1277,1287,289,2860,83,5292,Adventure,"0,0,1,0,1,0,0",5
1863,The Binding of Isaac,5.0,4,905,914,167,3748,84,5209,Indie,"0,0,0,1,1,0,0",5
1864,Batman: Arkham City,5.0,5,1644,1658,606,3728,94,5196,Adventure,"0,0,1,1,0,0,0",6
1866,Grim Fandango Remastered,5.0,5,772,776,554,2532,84,5161,Adventure,"0,0,1,0,0,1,0",5
1880,Oh...Sir!! The Insult Simulator,4.0,3,79,80,280,1895,64,651,Indie,"0,0,0,1,0,0,0",3
1881,198X,4.0,4,32,34,246,927,67,650,Arcade,"0,0,1,1,0,0,0",3
1885,DRAGON QUEST BUILDERS,5.0,4,96,98,397,2165,82,649,Strategy,"0,0,1,1,0,0,1",5
1892,Capcom Arcade Stadium,4.0,3,19,19,129,318,78,646,Arcade,"0,0,0,1,0,0,0",4
1893,The Banner Saga: Factions,3.0,4,37,37,521,3232,67,645,Indie,"0,0,1,0,1,0,1",2
1894,RollerCoaster Tycoon 3: Platinum,5.0,4,69,69,551,5043,81,645,Strategy,"0,0,0,0,0,0,1",5
1900,Wildfire,4.0,3,14,16,417,585,76,640,Indie,"0,0,1,1,0,0,1",4
1904,"Runaway, A Road Adventure",5.0,4,76,76,518,7598,74,637,Adventure,"0,0,1,1,1,0,0",5
1906,Wizardry 8,5.0,5,52,52,414,7353,85,635,Adventure,"0,0,1,0,1,0,0",5
1909,Dangerous Golf,4.0,3,34,34,490,2039,54,633,Action,"0,0,0,1,0,0,0",2
1919,Death to Spies: Moment of Truth,4.0,4,37,37,515,4531,73,624,Action,"0,0,0,1,0,0,0",3
1920,République,4.0,4,44,44,501,2935,72,624,Adventure,"0,0,1,1,0,0,0",3
1923,Command & Conquer 3: Kane's Wrath,5.0,4,86,86,641,4797,77,622,Strategy,"0,0,0,0,0,0,1",5
1924,Mercenaries 2: World in Flames,4.0,3,124,125,621,4871,71,622,Racing,"1,1,0,1,0,0,0",4
1925,Curse of the Dead Gods,5.0,4,69,69,449,312,81,620,Adventure,"0,0,1,1,1,0,0",5
1927,Marc Eckō's Getting Up: Contents Under Pressure,5.0,4,129,131,417,5800,69,618,Adventure,"0,0,1,1,0,0,0",5
1932,The Last Door - Collector's Edition,5.0,4,50,50,231,2783,79,615,Indie,"0,0,1,0,0,1,0",4
1934,Planet Zoo,5.0,4,79,81,68,788,81,613,Strategy,"0,0,0,0,0,0,1",5
1937,Between Me and The Night,3.0,1,26,26,249,2171,62,611,Indie,"0,0,1,1,0,0,0",3
1939,Blood Bowl 2,4.0,4,75,79,525,2293,76,611,Strategy,"0,0,0,0,0,0,1",4
1942,XCOM: Enemy Within,5.0,5,235,236,639,2972,86,611,Strategy,"0,0,0,1,0,0,1",5
1955,Disgaea PC,5.0,4,35,35,479,2138,74,602,RPG,"0,0,0,0,1,0,0",3
1956,Kero Blaster,4.0,4,22,22,204,2792,82,602,Indie,"0,1,1,1,0,0,0",4
1965,Randal's Monday,4.0,4,55,56,391,2608,57,598,Indie,"0,0,1,0,0,1,0",3
1969,Call of Duty: United Offensive,5.0,4,170,173,303,6318,87,596,Shooter,"0,1,0,1,0,0,0",5
1970,Disneyland Adventures,3.0,3,82,82,471,1523,70,594,Adventure,"0,0,1,0,0,0,0",4
1974,Day of Infamy,5.0,4,57,57,565,1745,77,592,Shooter,"0,1,0,1,0,0,0",5
1991,Zuma's Revenge!,5.0,4,84,84,359,4491,78,585,Casual,"0,0,0,1,0,1,0",5
1994,Syder Arcade,3.0,3,18,18,429,2991,76,584,Indie,"0,0,0,1,0,0,0",3
1998,Nine Parchments,4.0,4,87,88,371,1488,66,581,Arcade,"0,0,0,1,1,0,0",4
2004,Puddle,3.0,3,46,46,375,3629,70,577,Action,"0,0,0,1,0,1,1",3
2005,Knack 2,4.0,4,51,51,587,1579,71,577,Action,"0,0,0,1,0,0,0",3
2006,The Journey Down: Chapter Two,4.0,4,21,21,514,2686,78,577,Indie,"0,0,1,0,0,1,0",4
2007,Zombie Army 4: Dead War,4.0,4,58,60,272,697,74,577,Shooter,"0,1,0,1,0,0,0",4
2008,Arizona Sunshine,5.0,4,55,55,553,1852,81,577,Indie,"0,0,1,1,0,0,0",5
2016,Carrier Command: Gaea Mission,3.0,3,13,13,538,3382,53,572,Strategy,"0,0,0,1,0,0,1",2
2017,World to the West,3.0,1,22,22,357,1703,75,571,Adventure,"0,0,1,1,1,0,0",3
2018,Sniper Elite: Nazi Zombie Army,4.0,4,64,65,526,3229,62,571,Action,"0,0,0,1,0,0,0",3
2023,Syndicate (2012),4.0,4,184,184,530,3602,73,568,Shooter,"0,1,0,1,0,0,0",4
2025,Struggling,4.0,5,8,8,189,492,65,567,Casual,"0,0,1,1,0,0,0",3
2026,Batman: Return to Arkham,5.0,5,87,87,479,1901,73,567,Adventure,"0,0,1,1,0,0,0",4
2031,Port Royale 3,4.0,3,30,30,641,3618,55,564,Strategy,"0,0,0,1,0,0,1",2
2032,PGA TOUR 2K21,4.0,3,17,18,197,498,75,564,Simulation,"0,0,0,0,0,0,0",4
2034,Valdis Story: Abyssal City,4.0,4,40,41,477,3038,83,564,Adventure,"0,0,1,1,1,0,0",5
2037,Blue Fire,4.0,3,17,17,242,332,70,562,Indie,"0,0,1,1,0,0,0",3
2040,Flat Heroes,4.0,4,38,38,54,1941,82,560,Platformer,"0,0,0,1,0,0,0",4
2044,Puzzle Quest: Challenge of the Warlords,5.0,4,74,74,508,5405,84,559,Casual,"0,0,0,0,0,1,0",5
2045,Runaway 3: A Twist of Fate,5.0,4,45,45,501,4639,79,558,Adventure,"0,0,1,1,0,0,0",4
2050,Guild of Dungeoneering,4.0,4,43,44,290,2364,72,557,Card,"0,0,0,0,1,0,0",4
2052,Forgotton Anne,5.0,4,74,79,394,1328,80,556,Casual,"0,0,1,1,0,0,0",5
2053,AquaNox 2: Revelation,3.0,4,24,24,484,6711,59,556,Shooter,"0,1,0,1,0,0,0",2
2056,EverQuest II Free-To-Play. Your Way.,3.0,1,26,27,282,3678,83,555,Massively Multiplayer,"0,0,0,0,1,0,0",3
2067,Bone: Out From Boneville,3.0,1,18,18,365,4946,68,551,Adventure,"0,0,1,0,0,0,0",3
2075,Below,4.0,3,123,125,238,1114,71,546,Indie,"0,0,1,0,1,0,0",4
2079,A.R.E.S.: Extinction Agenda,3.0,3,36,36,574,4000,68,545,Indie,"0,0,0,1,0,0,0",3
2081,Expeditions: Conquistador,4.0,4,38,38,368,3138,77,545,Strategy,"0,0,0,0,1,0,1",4
2089,Fortix 2,3.0,3,31,31,382,3893,74,543,Casual,"0,0,0,0,0,0,0",3
2090,Analogue: A Hate Story,4.0,4,35,36,124,3622,62,542,Indie,"0,0,0,0,0,0,0",3
2091,In Between,3.0,1,18,20,448,2325,68,542,Indie,"0,0,1,0,0,0,0",3
2092,Age of Empires: Definitive Edition,5.0,4,73,77,279,1411,69,542,Strategy,"0,0,0,0,0,0,1",4
2093,Sherlock Holmes: The Mystery of the Mummy,4.0,4,27,27,530,6971,61,541,Adventure,"0,0,1,0,0,0,0",2
2097,Roundabout,4.0,3,94,95,286,2662,75,540,Adventure,"0,0,1,1,0,1,0",4
2098,Final Exam,3.0,4,34,35,506,3041,66,540,Indie,"0,0,1,1,0,0,0",3
2103,Space Run,4.0,4,17,18,330,2759,73,537,Strategy,"0,0,0,0,0,0,1",3
2104,Etherborn,4.0,4,17,18,251,899,69,537,Indie,"0,0,1,0,0,0,0",3
2105,Ring Runner: Flight of the Sages,3.0,3,25,25,427,3099,75,537,Shooter,"0,1,0,1,1,0,0",3
2106,F1 2011,4.0,4,40,40,439,3757,83,537,Racing,"1,0,0,0,0,0,0",5
2109,Disney's Aladdin,5.0,4,259,260,371,10278,59,536,Arcade,"0,0,1,1,0,0,0",5
2113,YS: THE OATH IN FELGHANA,5.0,5,42,43,546,4272,73,534,Adventure,"0,0,1,1,1,0,0",4
2115,Sniper Ghost Warrior 3 Season Pass Edition,4.0,4,47,48,582,1713,57,532,Shooter,"0,1,0,1,0,0,0",3
2119,Larva Mortus,3.0,3,18,18,411,4866,64,528,Indie,"0,0,0,1,0,0,0",3
2121,Age of Empires III: Definitive Edition,4.0,4,34,36,441,443,75,528,Strategy,"0,0,0,0,0,0,1",4
2127,Five Nights at Freddy's 2,4.0,4,86,86,409,2609,62,525,Strategy,"0,0,0,0,0,0,1",3
2138,Rayman Raving Rabbids,4.0,4,151,152,440,5527,58,520,Family,"0,0,1,1,0,0,0",4
2150,Sherlock Holmes: The Awakened - Remastered Edition,4.0,4,25,25,479,4818,72,512,Adventure,"0,0,1,0,0,0,0",3
2157,Galcon Fusion,3.0,4,13,13,388,4342,68,508,Indie,"0,0,0,0,0,0,1",3
2162,NBA 2K21,4.0,4,59,61,49,484,72,505,Simulation,"0,0,0,0,0,0,0",4
2165,Heavy Bullets,4.0,4,36,37,258,2662,72,504,Shooter,"0,1,0,0,0,0,0",3
2169,Grotesque Tactics: Evil Heroes,2.0,1,20,20,595,4331,65,503,Strategy,"0,0,0,0,1,0,1",2
2172,The Magic Circle,4.0,4,41,43,530,2368,79,501,Adventure,"0,0,1,1,0,0,1",4
2177,Here They Lie,3.0,3,109,109,548,1906,62,500,Adventure,"0,0,1,0,0,0,0",3
2178,Team Sonic Racing,4.0,4,59,60,320,956,72,498,Racing,"1,0,0,0,0,0,0",4
2179,The Walking Dead: Saints & Sinners,5.0,4,36,36,774,709,80,497,Adventure,"0,0,1,1,1,0,1",4
2182,Miasmata,3.0,3,22,22,431,3322,76,496,Indie,"0,0,1,1,0,0,0",3
2183,inMomentum,3.0,1,15,15,325,3715,59,496,Racing,"1,0,0,0,0,0,0",2
2185,Damnation,3.0,3,48,48,719,4607,41,494,Shooter,"0,1,1,1,0,0,0",3
2191,The Way,4.0,4,36,38,412,2053,67,491,Adventure,"0,0,1,1,0,1,0",3
2194,The Jackbox Party Pack 6,5.0,4,66,66,210,807,74,488,Casual,"0,0,0,0,0,0,0",4
2199,Crashlands,5.0,4,44,45,423,2173,78,484,Indie,"0,0,1,1,1,0,0",4
2200,Doodle God,4.0,4,63,67,136,4222,64,482,Educational,"0,0,0,0,0,1,0",3
2203,Cut the Rope,4.0,4,141,142,142,4107,93,481,Casual,"0,0,0,0,0,1,0",5
2208,Cibele,3.0,1,38,38,135,2252,71,480,Indie,"0,0,0,0,0,0,0",3
2212,Metal Unit,3.0,3,8,8,206,744,64,478,Indie,"0,0,1,1,1,0,0",3
2215,Xotic,3.0,3,9,9,646,3867,67,476,Shooter,"0,1,0,1,0,0,0",3
2219,Black Book,5.0,4,47,48,228,144,78,475,Indie,"0,0,1,0,1,0,1",5
2224,Knockout City,4.0,4,46,49,290,225,82,471,Indie,"0,0,1,1,0,0,0",5
2226,Demigod,4.0,3,44,44,464,4645,76,470,Strategy,"0,0,0,1,1,0,1",4
2228,Oddworld: Soulstorm,3.0,3,50,52,209,270,70,470,Indie,"0,0,1,1,0,0,0",4
2231,Close To The Sun,4.0,4,50,53,571,975,67,468,Indie,"0,0,1,1,0,1,0",3
2233,Critical Mass,3.0,1,18,18,118,3848,81,468,Casual,"0,0,0,0,0,0,0",3
2239,Planet of the Eyes,3.0,4,18,18,169,2322,66,465,Indie,"0,0,1,1,0,0,0",3
2248,Scourge: Outbreak,3.0,3,16,16,678,3140,40,462,Shooter,"0,1,0,1,0,0,0",2
2254,Tiny Troopers,3.0,3,44,44,552,3496,57,459,Indie,"0,0,0,1,0,0,1",2
2258,CrimeCraft: GangWars,2.0,1,18,18,613,3785,68,458,Massively Multiplayer,"0,0,0,1,1,0,0",2
2262,The Pedestrian,5.0,4,62,65,278,703,82,456,Indie,"0,0,1,0,0,1,0",5
2264,Runespell: Overture,3.0,1,14,14,381,3818,69,455,Indie,"0,0,1,0,1,0,0",3
2266,The Count Lucanor,4.0,4,42,43,307,2131,78,454,Indie,"0,0,1,0,1,0,0",4
2270,Livelock,3.0,3,60,61,577,1950,73,453,Indie,"0,0,1,1,0,0,0",4
2273,Tom Clancy's Ghost Recon,4.0,4,58,58,902,7670,80,449,Shooter,"0,1,0,1,0,0,0",5
2274,Out There: Omega Edition,4.0,4,42,42,368,2865,80,449,Shooter,"0,1,1,0,1,0,1",4
2275,Breach,2.0,1,38,38,673,3993,57,449,Shooter,"0,1,0,1,1,0,0",2
2277,Convoy,4.0,4,18,19,374,2448,72,448,Adventure,"0,0,1,1,1,0,1",3
2278,Assassin's Creed Unity,4.0,4,1263,1278,484,2608,71,5007,Action,"0,0,0,1,0,0,0",4
2288,Syberia,5.0,4,588,593,553,7158,82,4937,Adventure,"0,0,1,0,0,1,0",5
2292,What Remains of Edith Finch,5.0,5,1555,1571,291,1714,89,4921,Indie,"0,0,1,0,0,0,0",5
2296,Halo: The Master Chief Collection,5.0,5,820,826,609,2608,85,4869,Adventure,"0,0,1,1,0,0,0",5
2302,The Walking Dead: Season 2,5.0,4,1146,1151,628,2938,80,4824,Adventure,"0,0,1,1,0,0,0",5
2303,Until Dawn,5.0,4,1425,1440,538,2321,79,4814,Adventure,"0,0,1,1,0,0,0",5
2305,Subnautica,5.0,5,1031,1049,852,1439,83,4766,Indie,"0,0,1,0,0,0,0",5
2310,Fallout Shelter,4.0,4,1117,1123,362,2392,63,4735,RPG,"0,0,0,0,1,0,0",4
2311,A Story About My Uncle,4.0,4,515,520,485,2776,73,4731,Adventure,"0,0,1,0,0,0,0",4
2314,Overcooked,5.0,4,1117,1124,322,1979,81,4699,Casual,"0,0,0,0,0,0,0",5
2315,Kingdom: Classic,4.0,4,456,456,410,2294,74,4691,Strategy,"0,0,0,0,0,0,1",4
2323,Space Hulk: Deathwing,4.0,3,41,43,626,1844,58,446,Adventure,"0,0,1,1,0,0,0",3
2324,Iron Grip: Warlord,3.0,3,15,15,553,4803,59,445,Indie,"0,0,0,1,0,0,0",3
2325,Planescape: Torment,5.0,5,205,206,589,8056,91,445,Strategy,"0,0,0,0,1,0,1",5
2329,Inmost,5.0,5,92,93,445,813,76,444,Indie,"0,0,1,0,0,0,0",5
2330,Danganronpa Another Episode: Ultra Despair Girls,5.0,4,84,86,356,2655,67,443,Adventure,"0,0,1,1,0,0,0",4
2332,So Many Me,3.0,3,51,52,414,2725,78,442,Strategy,"0,0,0,1,0,1,1",4
2337,Observer: System Redux,5.0,5,42,44,54,417,80,441,Adventure,"0,0,1,0,0,0,0",5
2340,Forza Street,3.0,3,76,77,187,1337,51,440,Racing,"1,0,0,0,0,0,0",3
2341,RAD,4.0,3,40,41,499,865,71,439,Action,"0,0,0,1,0,0,0",3
2344,Bleeding Edge,3.0,3,71,73,281,648,64,438,Action,"0,0,0,1,0,0,0",3
2349,AaAaAA!!! - A Reckless Disregard for Gravity,4.0,4,38,38,465,4503,81,436,Indie,"0,0,0,1,0,0,0",4
2354,Battleplan: American Civil War,2.0,1,12,12,306,2738,66,435,Casual,"0,0,0,0,0,0,1",1
2358,Majesty 2,5.0,4,44,44,296,4489,72,434,Strategy,"0,0,0,0,0,0,1",4
2359,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,4.0,4,85,86,406,2669,61,433,Adventure,"0,0,1,1,0,0,0",3
2367,BLACKHOLE,3.0,1,25,25,449,2500,82,429,Adventure,"0,0,1,1,0,1,0",4
2368,Draugen,4.0,4,90,94,409,948,74,428,Indie,"0,0,1,0,0,0,0",4
2371,Pandemic: The Board Game,4.0,4,24,25,316,3012,83,427,Strategy,"0,0,0,0,0,0,1",4
2374,Immortal Planet,2.0,1,15,15,228,1619,65,427,Indie,"0,0,1,1,1,0,0",3
2377,Devil May Cry 2,3.0,1,179,185,270,6916,59,426,Action,"0,0,0,1,0,0,0",5
2383,Jolly Rover,4.0,3,17,17,543,4226,71,422,Casual,"0,0,1,0,0,0,0",3
2387,NieR:Automata Game of the YoRHa Edition,5.0,5,112,115,186,1040,91,420,Action,"0,0,0,1,0,0,0",5
2388,Gyromancer,3.0,3,13,13,415,4427,71,420,RPG,"0,0,0,0,1,0,0",3
2390,Trials of Mana (2020),4.0,4,46,49,370,617,76,420,Action,"0,0,0,1,1,0,0",4
2393,Reventure,4.0,4,33,33,121,942,84,419,Indie,"0,0,1,0,0,1,0",5
2398,Cold Fear,5.0,4,82,82,571,6136,66,416,Action,"0,0,0,1,0,0,0",5
2401,Sorcery! Parts 1 and 2,4.0,4,16,16,372,2160,69,415,Indie,"0,0,1,0,1,0,0",3
2407,Trials Rising,5.0,4,80,80,344,1040,81,411,Racing,"1,0,0,0,0,0,0",5
2408,Shattered Horizon,3.0,3,14,14,532,4441,72,410,Shooter,"0,1,0,1,0,0,0",3
2409,Master Reboot,3.0,1,26,28,319,2986,59,410,Indie,"0,0,1,1,0,0,0",3
2410,The Dark Pictures Anthology: House of Ashes,5.0,4,64,64,151,71,73,409,Adventure,"0,0,1,1,0,0,0",4
2412,Takedown: Red Sabre,2.0,1,25,25,476,3025,34,408,Shooter,"0,1,0,1,0,0,1",2
2414,Terminator: Resistance,4.0,4,66,68,629,780,54,408,Action,"0,0,0,1,0,0,0",3
2420,Party Hard 2,4.0,4,42,43,340,1165,70,405,Adventure,"0,0,1,1,0,0,1",3
2423,Tom Clancy's H.A.W.X.,5.0,4,48,48,453,4692,72,404,Arcade,"0,0,0,1,0,0,0",4
2427,Ninja Pizza Girl,3.0,4,17,17,195,2285,82,403,Educational,"0,0,0,1,1,0,0",4
2429,West of Loathing,5.0,4,101,103,249,1606,88,403,Indie,"0,0,1,0,1,0,0",5
2430,Farpoint,4.0,4,81,82,394,1691,71,402,Shooter,"0,1,0,0,0,0,0",4
2431,TrackMania² Canyon,5.0,4,44,44,441,3762,81,402,Racing,"1,0,0,0,0,0,0",4
2432,I Expect You To Die,5.0,4,59,59,455,1845,76,401,Indie,"0,0,0,0,0,1,0",4
2434,DARQ,5.0,4,51,52,315,871,70,401,Indie,"0,0,1,1,0,0,0",4
2439,The Book of Unwritten Tales: The Critter Chronicles,4.0,4,21,21,611,3315,73,400,Indie,"0,0,1,0,0,0,0",3
2440,Harvester,5.0,4,21,22,412,9229,53,399,Adventure,"0,0,1,0,0,0,0",2
2445,Order of Battle: World War II,3.0,1,16,16,358,2439,81,396,Strategy,"0,0,0,0,0,0,1",4
2446,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",4.0,1,21,21,374,8079,80,396,Adventure,"0,0,1,0,0,0,0",4
2451,James Cameron's AVATAR: The Game,3.0,3,100,102,659,4414,60,392,Shooter,"0,1,0,1,0,0,0",3
2453,Astebreed,4.0,4,28,28,541,2774,86,392,Indie,"0,1,0,1,0,0,0",5
2454,Fieldrunners 2,4.0,4,24,24,385,3453,73,391,Casual,"0,0,0,1,0,0,1",3
2470,Darkest Hour: A Hearts of Iron Game,3.0,3,18,18,379,3924,81,385,Strategy,"0,0,0,0,0,0,1",4
2476,Lost Planet: Extreme Condition Colonies Edition,4.0,4,44,45,666,4966,70,384,Shooter,"0,1,1,1,0,0,0",3
2477,Giants: Citizen Kabuto,4.0,4,53,53,423,7696,85,384,Adventure,"0,0,1,1,1,0,0",5
2483,Unbox,4.0,4,24,24,457,1944,68,381,Indie,"0,0,1,1,0,0,0",3
2485,Dungeons & Dragons: Dark Alliance,2.0,1,34,35,426,194,56,380,Action,"0,0,0,1,1,0,0",2
2487,Space Hulk: Deathwing - Enhanced Edition,4.0,3,36,36,520,1320,58,379,Adventure,"0,0,1,1,0,0,0",3
2490,Maquette,4.0,4,55,58,266,305,70,377,Indie,"0,0,1,0,0,1,0",4
2493,1001 Spikes,4.0,4,19,19,332,2769,80,376,Indie,"0,0,1,1,0,0,0",4
2499,Cossacks: European Wars,5.0,4,62,62,128,3781,74,374,Strategy,"0,0,0,0,0,0,1",4
2501,Cossacks 2: Napoleonic Wars,5.0,4,50,50,551,6116,73,373,Strategy,"0,0,0,0,0,0,1",5
