,name,rating,rating_top,ratings_count,reviews_count,suggestions_count,days,metacritic,added,genre,genres,Label
1669,SABLE,4.0,4,40,41,296,100,74,591,Indie,"0,0,1,1,0",Indie
1678,TRON: Evolution - The Video Game,3.0,3,93,93,518,4054,57,587,Racing,"1,1,1,1,0",Shooter
1681,Dragon Quest Builders 2,4.0,5,71,71,199,904,85,585,Adventure,"0,0,1,1,1",Indie
1683,Violett Remastered,3.0,3,21,21,556,2941,61,584,Indie,"0,0,1,0,0",Indie
1684,TrackMania² Stadium,4.0,4,63,63,301,3117,77,584,Racing,"1,0,0,0,0",Racing
1685,Pneuma: Breath of Life,3.0,3,77,78,442,2500,63,583,Indie,"0,0,1,0,0",Indie
1688,Motorsport Manager,4.0,4,75,75,427,2690,81,582,Racing,"1,0,0,0,0",Racing
1693,Curse of the Dead Gods,4.0,4,62,62,451,312,81,580,Adventure,"0,0,1,1,1",Adventure
1696,Blood,4.0,5,126,126,470,9066,82,579,Shooter,"0,1,0,1,0",Shooter
1701,Deadfall Adventures,3.0,3,59,59,637,2970,53,577,Adventure,"0,0,1,1,0",Adventure
1702,POSTAL Redux,3.0,3,49,49,540,2052,54,576,Shooter,"0,1,0,1,0",Shooter
1707,Moss,4.0,4,81,83,511,1404,83,572,Indie,"0,0,1,1,0",Indie
1714,The Disney Afternoon Collection,4.0,4,75,75,246,1719,77,567,Action,"0,0,0,1,0",Indie
1715,World to the West,3.0,1,22,22,356,1703,75,566,Adventure,"0,0,1,1,1",Indie
1718,Carrier Command: Gaea Mission,2.0,3,13,13,541,3382,53,566,Strategy,"0,0,0,1,0",Indie
1719,The End Is Nigh,4.0,4,99,99,164,1634,83,565,Indie,"0,0,1,1,0",Indie
1725,MIND: Path to Thalamus Enhanced Edition,3.0,3,33,33,450,2706,75,560,Indie,"0,0,1,0,0",Indie
1726,Valdis Story: Abyssal City,3.0,4,39,40,472,3038,83,560,Adventure,"0,0,1,1,1",Adventure
1733,Port Royale 3,3.0,3,30,30,639,3618,55,555,Strategy,"0,0,0,1,0",Indie
1736,Persona 5 Strikers,4.0,5,60,64,482,681,80,555,Adventure,"0,0,1,1,1",Adventure
1738,Runaway 3: A Twist of Fate,4.0,4,45,45,505,4639,79,554,Adventure,"0,0,1,1,0",Adventure
1739,Primal Carnage,3.0,3,31,32,382,3351,67,554,Indie,"0,0,0,1,0",Indie
1746,Struggling,4.0,5,8,8,191,492,65,551,Casual,"0,0,1,1,0",Indie
1748,Flat Heroes,3.0,4,38,38,54,1941,82,550,Platformer,"0,0,0,1,0",Indie
1750,Forgotton Anne,4.0,4,75,80,396,1328,80,549,Casual,"0,0,1,1,0",Indie
1751,Batman: Arkham VR,4.0,4,93,94,408,1908,74,548,Adventure,"0,0,1,1,0",Indie
1754,Agony,2.0,1,76,78,433,1313,39,547,Indie,"0,0,1,1,0",Indie
1755,Nightmares from the Deep: The Cursed Heart,3.0,4,35,35,511,3545,58,546,Casual,"0,0,1,0,0",Indie
1757,Chivalry: Medieval Warfare,3.0,4,670,674,665,3364,79,5315,Indie,"0,0,0,1,0",Action
1759,XCOM 2,4.0,4,1017,1028,657,2158,88,5301,Strategy,"0,0,0,0,1",Strategy
1761,Call of Duty: Black Ops,4.0,4,1395,1404,700,4071,81,5289,Shooter,"0,1,0,1,0",Shooter
1763,DiRT Rally,4.0,4,535,536,414,2217,86,5266,Racing,"1,0,0,0,0",Racing
1764,Wolfenstein II: The New Colossus,4.0,4,1354,1371,609,1529,86,5265,Shooter,"0,1,0,1,0",Shooter
1765,War Thunder,3.0,4,720,720,518,3061,81,5264,Shooter,"0,1,0,1,0",Shooter
1772,The Binding of Isaac,4.0,4,890,899,167,3748,84,5123,Indie,"0,0,0,1,1",Indie
1774,Grim Fandango Remastered,4.0,5,765,769,553,2532,84,5080,Adventure,"0,0,1,0,0",Adventure
1775,DmC: Devil May Cry,4.0,4,1207,1217,622,3273,85,5072,Action,"0,0,0,1,0",Action
1777,Star Wars: Knights of the Old Republic,4.0,5,1131,1135,531,6745,88,5061,Action,"0,0,0,1,1",Action
1780,Homefront,3.0,3,620,625,636,3946,70,5029,Shooter,"0,1,0,1,0",Shooter
1781,"Papers, Please",4.0,5,1264,1272,235,3068,85,5026,Indie,"0,0,0,0,0",Indie
1785,Assassin's Creed Unity,4.0,4,1248,1263,485,2608,71,4916,Action,"0,0,0,1,0",Action
1788,Kingdom Come: Deliverance,4.0,4,983,998,639,1418,71,4892,Adventure,"0,0,1,1,1",Adventure
1791,Metro Exodus,4.0,4,1079,1099,619,1053,81,4870,Shooter,"0,1,0,1,0",Shooter
1793,This War of Mine,4.0,4,929,933,499,2606,83,4853,Indie,"0,0,1,0,0",Adventure
1795,Goat Simulator,3.0,3,915,919,477,2832,62,4831,Casual,"0,0,0,1,0",Action
1804,Rez Infinite,4.0,5,80,82,432,1906,91,544,Casual,"0,0,0,1,0",Indie
1808,Bone: The Great Cow Race,2.0,1,16,16,161,4946,76,542,Adventure,"0,0,1,0,0",Adventure
1809,ICEY,3.0,4,75,76,427,1871,84,541,Indie,"0,0,1,1,1",Indie
1813,Haven,4.0,4,76,76,226,394,75,540,Adventure,"0,0,1,0,1",Indie
1816,Assassin’s Creed Chronicles: India,3.0,4,93,95,597,2181,63,539,Adventure,"0,0,1,1,0",Adventure
1822,Space Run,3.0,4,17,18,328,2759,73,534,Strategy,"0,0,0,0,0",Strategy
1824,Analogue: A Hate Story,4.0,4,34,35,124,3622,62,534,Indie,"0,0,0,0,0",Strategy
1836,Nether: Resurrected,2.0,1,39,39,636,2767,57,530,Action,"0,0,0,1,1",Action
1843,Monster Energy Supercross - The Official Videogame,2.0,1,89,90,477,1418,68,526,Racing,"1,0,0,0,0",Racing
1847,Nexuiz,3.0,3,34,34,316,3523,54,523,Action,"0,0,0,1,0",Indie
1859,Death Road to Canada,4.0,4,56,61,390,1991,91,515,Indie,"0,0,1,1,1",Indie
1861,Diaries of a Spaceport Janitor,3.0,4,28,28,291,1933,69,514,Adventure,"0,0,1,0,1",Indie
1863,Chaser,3.0,4,55,57,499,6764,66,513,Shooter,"0,1,1,1,0",Shooter
1864,Hover: Revolt Of Gamers,3.0,4,24,24,482,2462,69,513,Racing,"1,0,1,1,0",Indie
1866,Thunder Wolves,2.0,1,21,21,343,3167,69,512,Casual,"0,1,0,1,0",Shooter
1871,PGA TOUR 2K21,4.0,3,16,17,196,498,75,508,Simulation,"0,0,0,0,0",Strategy
1880,We Are The Dwarves,3.0,3,25,25,556,2143,60,503,Indie,"0,0,1,1,1",Indie
1881,Dungeon Souls,3.0,4,33,33,351,1857,67,503,Indie,"0,0,1,1,1",Indie
1885,Rayman Raving Rabbids,4.0,4,146,147,439,5527,58,500,Family,"0,0,1,1,0",Adventure
1892,Bulb Boy,3.0,3,31,32,313,2257,84,496,Indie,"0,0,1,0,0",Indie
1893,Might & Magic X - Legacy,3.0,3,53,53,668,2901,70,496,RPG,"0,0,0,0,1",RPG
1894,Hunted: The Demon’s Forge,3.0,3,56,56,626,3868,61,496,Adventure,"0,0,1,1,0",Adventure
1900,BlazeRush,4.0,4,41,42,547,2622,66,492,Racing,"1,0,0,1,0",Shooter
1904,Effie,4.0,3,8,8,259,942,68,490,Casual,"0,0,1,1,0",Indie
1906,Chronology,3.0,4,19,19,256,2792,70,490,Indie,"0,0,1,0,0",Indie
1909,LEGO Pirates of the Caribbean: The Video Game,4.0,4,99,99,626,3889,73,487,Family,"0,0,1,1,0",Adventure
1919,Cubemen,3.0,3,23,23,239,3578,74,479,Indie,"0,0,0,1,0",Indie
1920,Ash of Gods,4.0,4,71,72,553,1380,65,478,Adventure,"0,0,1,1,1",Indie
1923,Cut the Rope,4.0,4,140,141,140,4107,93,477,Casual,"0,0,0,0,0",Strategy
1924,Tokyo 42,3.0,4,44,44,321,1677,71,477,Indie,"0,0,1,1,0",Indie
1925,Disco Elysium: Final Cut,5.0,5,146,147,211,808,90,477,RPG,"0,0,0,0,1",RPG
1927,AI: The Somnium Files,4.0,5,66,67,228,837,83,475,Adventure,"0,0,1,0,0",Indie
1932,The Jackbox Party Pack 6,4.0,4,65,65,214,807,75,473,Casual,"0,0,0,0,0",Strategy
1934,God Mode,3.0,3,29,29,456,3179,58,471,Shooter,"0,1,0,1,0",Shooter
1937,Crazy Machines 2,3.0,3,24,25,389,5192,72,470,Casual,"0,0,0,0,0",Strategy
1939,Peggle Nights,4.0,4,47,47,209,4855,76,469,Casual,"0,0,0,0,0",Strategy
1942,Doom 64,4.0,4,61,62,355,9042,76,468,Shooter,"0,1,0,1,0",Shooter
1955,The Baconing,4.0,4,30,30,583,3776,63,461,Adventure,"0,0,1,1,1",Adventure
1956,Lucius II,3.0,3,37,37,417,2514,48,461,Indie,"0,0,1,1,0",Indie
1965,Crusader Kings Complete,3.0,4,18,18,313,6463,73,456,Strategy,"0,0,0,0,0",Strategy
1969,Ninja Senki DX,3.0,3,59,59,264,2139,72,455,Indie,"0,0,0,1,0",Indie
1970,Burn Zombie Burn!,2.0,3,24,24,411,4664,72,455,Shooter,"0,1,0,1,0",Shooter
1974,Scourge: Outbreak,3.0,3,16,16,681,3140,40,454,Shooter,"0,1,0,1,0",Shooter
1991,Scribblenauts Unmasked: A DC Comics Adventure,4.0,4,56,56,351,3021,68,448,Casual,"0,0,1,1,0",Indie
1994,SiN Episodes: Emergence,4.0,4,54,54,288,5715,75,446,Shooter,"0,1,0,1,0",Shooter
1998,Breach,2.0,1,38,38,676,3993,59,443,Shooter,"0,1,0,1,1",Shooter
2004,Summoner,3.0,4,17,17,593,7738,78,440,Action,"0,0,0,1,1",Action
2005,Age of Wonders Shadow Magic,4.0,4,29,29,531,6735,82,440,Strategy,"0,0,0,0,1",Strategy
2006,Dangerous High School Girls in Trouble!,2.0,1,14,14,374,4695,81,438,Casual,"0,0,0,0,1",Strategy
2007,Iron Grip: Warlord,2.0,3,15,15,554,4803,59,438,Indie,"0,0,0,1,0",Indie
2008,Out There: Omega Edition,4.0,4,40,40,368,2865,80,438,Shooter,"0,1,1,0,1",Indie
2016,Brothers in Arms: Road to Hill 30,4.0,4,88,88,497,6137,87,435,Action,"0,0,0,1,0",Action
2017,The Book of Unwritten Tales 2,3.0,4,43,43,586,2507,80,434,Adventure,"0,0,1,1,0",Adventure
2018,Super Rude Bear Resurrection,2.0,3,16,16,537,1705,78,434,Indie,"0,0,0,1,0",Action
2023,Life is Feudal: Your Own,3.0,3,42,44,468,2237,63,431,Indie,"0,0,0,1,1",Indie
2025,Super Splatters,2.0,3,13,13,209,3111,73,430,Casual,"0,0,0,1,0",Indie
2026,RAD,3.0,3,39,40,503,865,72,428,Action,"0,0,0,1,0",Action
2031,Majesty 2,4.0,4,42,42,300,4489,72,427,Strategy,"0,0,0,0,0",Strategy
2032,Men of War: Vietnam,3.0,4,15,15,541,3769,68,427,Strategy,"0,0,0,0,0",Strategy
2034,BLACKHOLE,2.0,1,25,25,446,2500,82,426,Adventure,"0,0,1,1,0",Indie
2037,Football Manager 2020,4.0,4,80,80,70,782,84,424,Simulation,"0,0,0,0,0",Casual
2040,Immortal Planet,2.0,1,15,15,230,1619,65,423,Indie,"0,0,1,1,1",Indie
2044,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,4.0,4,81,82,411,2669,61,420,Adventure,"0,0,1,1,0",Indie
2045,Plain Sight,2.0,3,17,17,341,4289,76,420,Indie,"0,0,0,1,0",Indie
2050,Devil May Cry 2,2.0,1,178,183,271,6916,59,419,Action,"0,0,0,1,0",Action
2052,Penarium,3.0,4,14,16,258,2293,80,418,Casual,"0,0,0,1,0",Indie
2053,Black Book,4.0,4,36,36,230,144,78,418,Indie,"0,0,1,0,1",Indie
2056,Pandemic: The Board Game,3.0,4,24,25,319,3012,83,416,Strategy,"0,0,0,0,0",Strategy
2067,Doc Clock: The Toasted Sandwich of Time,3.0,3,12,12,331,4099,62,409,Adventure,"0,0,1,1,0",Adventure
2075,Carcassonne,4.0,4,38,39,361,4229,63,406,Action,"0,0,0,1,0",Action
2079,Rain on Your Parade,4.0,4,44,45,370,261,78,405,Casual,"0,0,1,1,0",Indie
2081,99Vidas,3.0,3,84,84,458,1836,69,405,Indie,"0,0,0,1,0",Indie
2089,Concrete Jungle,4.0,4,25,25,285,2292,76,401,Strategy,"0,0,0,0,0",Strategy
2090,Call of Juarez: The Cartel,3.0,3,98,99,527,3879,51,401,Shooter,"0,1,1,1,0",Shooter
2091,Takedown: Red Sabre,2.0,1,25,25,482,3025,34,400,Shooter,"0,1,0,1,0",Shooter
2092,Fly'N,3.0,3,19,19,426,3340,80,400,Indie,"0,0,1,1,0",Indie
2093,FOTONICA,4.0,4,27,28,215,2669,71,399,Casual,"0,0,0,1,0",Casual
2097,Ninja Pizza Girl,3.0,4,17,17,193,2285,82,398,Educational,"0,0,0,1,1",Indie
2098,Party Hard 2,4.0,4,42,43,344,1165,70,397,Adventure,"0,0,1,1,0",Indie
2103,Theatre of War 2: Africa 1943,3.0,4,15,15,482,4194,63,396,Strategy,"0,0,0,0,0",Strategy
2104,The Forgotten City,4.0,4,49,49,246,157,87,395,Indie,"0,0,1,1,1",Indie
2105,Armikrog,3.0,3,59,59,380,2286,57,395,Indie,"0,0,1,0,0",Indie
2106,TrackMania² Canyon,4.0,4,44,44,445,3762,81,395,Racing,"1,0,0,0,0",Racing
2109,Dream Pinball 3D,2.0,1,9,9,424,5603,61,392,Casual,"0,0,0,1,0",Casual
2113,Mata Hari,3.0,3,10,10,593,4789,63,389,Adventure,"0,0,1,0,0",Adventure
2115,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",3.0,5,20,20,378,8079,80,389,Adventure,"0,0,1,0,0",Adventure
2119,I Expect You To Die,4.0,4,57,57,457,1845,76,387,Indie,"0,0,0,0,0",Strategy
2121,Grand Ages: Rome,3.0,3,11,11,531,4692,72,387,Strategy,"0,0,0,0,0",Strategy
2127,Anno 1404,4.0,5,100,100,554,4573,82,385,Strategy,"0,0,0,0,0",Strategy
2138,Uurnog Uurnlimited,2.0,1,10,10,278,1507,74,380,Platformer,"0,0,0,1,0",Action
2150,Angry Video Game Nerd Adventures,4.0,4,41,42,349,3025,77,375,Indie,"0,0,1,1,0",Indie
2157,Skyward Collapse,3.0,3,7,7,478,3145,64,371,Strategy,"0,0,0,0,0",Strategy
2162,Trover saves the Universe,4.0,4,56,58,389,946,78,369,Indie,"0,0,1,1,0",Indie
2165,Railroad Tycoon 3,3.0,3,14,14,450,6646,80,367,Strategy,"0,0,0,0,0",Strategy
2169,Eidolon,3.0,3,13,13,270,2710,64,366,Indie,"0,0,1,0,0",Indie
2172,Sword of the Stars: Complete Collection,3.0,3,15,15,359,4839,75,365,Strategy,"0,0,0,0,0",Strategy
2177,Shattered Haven,2.0,3,7,7,361,3212,59,361,Indie,"0,0,1,1,0",Indie
2178,Unruly Heroes,4.0,4,52,53,354,1074,77,361,Adventure,"0,0,1,1,0",Indie
2179,Men of War: Condemned Heroes,3.0,4,15,15,445,3564,57,361,Strategy,"0,0,0,1,0",Casual
2182,Tetrobot and Co.,4.0,5,11,11,204,3000,72,359,Action,"0,0,0,1,0",Action
2183,Tron 2.0,4.0,4,59,60,413,6708,84,359,Action,"0,0,0,1,0",Action
2185,99 Levels To Hell,3.0,3,14,14,305,3232,66,358,Shooter,"0,1,0,1,0",Shooter
2191,The Masterplan,3.0,3,12,12,411,2404,68,356,Strategy,"0,0,0,1,0",Indie
2194,Tom Clancy's Rainbow Six 3 Gold,4.0,4,26,26,444,4846,85,353,Action,"0,0,0,1,0",Action
2199,Beyond: Two Souls,4.0,4,1339,1351,495,3007,73,4818,Adventure,"0,0,1,1,0",Adventure
2200,Battlefield 4,4.0,4,1165,1173,644,2986,81,4787,Shooter,"0,1,0,1,0",Shooter
2203,The Walking Dead: Season 2,4.0,4,1131,1136,630,2938,80,4755,Adventure,"0,0,1,1,0",Adventure
2208,PAYDAY The Heist,3.0,4,628,630,564,3728,76,4698,Shooter,"0,1,0,1,0",Shooter
2212,A Story About My Uncle,3.0,4,511,516,487,2776,73,4654,Adventure,"0,0,1,0,0",Indie
2215,Overcooked,4.0,4,1098,1105,325,1979,81,4620,Casual,"0,0,0,0,0",Strategy
2219,Dead Cells,4.0,4,1195,1213,374,1243,88,4582,Platformer,"0,0,0,1,1",Action
2224,Divinity: Original Sin 2,4.0,5,1119,1136,315,1570,95,4554,Strategy,"0,0,0,0,1",Strategy
2226,To the Moon,4.0,5,869,877,330,4009,81,4546,Indie,"0,0,1,0,1",Indie
2228,Resident Evil 6,3.0,4,947,957,628,3378,67,4541,Shooter,"0,1,1,1,0",Shooter
2231,SUPERHOT,4.0,4,1127,1145,173,2138,82,4470,Shooter,"0,1,0,1,0",Shooter
2233,Devil May Cry 5,4.0,5,1152,1174,459,1030,88,4447,Action,"0,0,0,1,0",Action
2239,Platformines,2.0,1,12,12,372,2836,67,352,Indie,"0,0,0,1,0",Action
2248,ECHO,4.0,4,48,49,536,2192,76,347,Indie,"0,0,1,1,1",Indie
2254,Star Trek: Bridge Crew,4.0,4,37,37,254,1827,75,345,Casual,"0,0,0,0,1",Strategy
2258,Richard & Alice,4.0,4,15,15,185,3237,70,344,Indie,"0,0,1,0,0",Indie
2262,Geometry Wars: Retro Evolved,4.0,4,32,32,317,5414,76,342,Casual,"0,0,0,0,0",Casual
2264,The Last Door: Season 2 - Collector's Edition,3.0,4,26,26,286,2104,85,342,Adventure,"0,0,1,0,0",Indie
2266,Extreme Exorcism,3.0,3,51,52,458,2292,75,341,Casual,"0,0,1,1,0",Indie
2270,The Artful Escape,4.0,5,37,39,184,114,80,340,Indie,"0,0,1,1,0",Indie
2273,Blacksad: Under the Skin,4.0,4,78,81,433,788,63,339,Adventure,"0,0,1,0,0",Adventure
2274,Nidhogg 2,4.0,4,88,90,258,1600,80,338,Casual,"0,0,0,1,0",Action
2275,Skul: The Hero Slayer,3.0,3,47,47,274,345,80,338,Indie,"0,0,0,1,0",Indie
2277,The Long Journey Home,3.0,3,14,16,415,1677,68,337,Adventure,"0,0,1,1,1",Indie
2278,Monster Slayers,3.0,4,12,12,274,1745,86,337,Indie,"0,0,0,1,1",Action
2288,Turbo Dismount,4.0,4,43,43,203,2782,85,333,Indie,"0,0,0,1,0",Indie
2292,Black Mirror III,3.0,4,42,43,474,3910,75,331,Adventure,"0,0,1,0,0",Adventure
2296,Original War,4.0,4,15,15,522,7506,61,329,Strategy,"0,0,0,0,0",Strategy
2302,Full Spectrum Warrior,3.0,4,17,17,566,6424,80,328,Strategy,"0,0,0,1,0",Action
2303,Transport Fever,4.0,4,51,52,442,1881,71,327,Strategy,"0,0,0,0,0",Strategy
2305,Darkstar One,3.0,3,21,21,422,5623,71,327,Action,"0,0,0,1,0",Action
2310,Pathfinder: Wrath of the Righteous,4.0,5,30,31,188,121,83,324,RPG,"0,0,0,0,1",RPG
2311,Rise of Flight United,3.0,4,10,10,346,3040,77,324,Simulation,"0,0,0,0,0",Strategy
2314,MDK 2,4.0,4,67,68,429,7887,83,323,Action,"0,0,0,1,0",Action
2315,Dark Devotion,3.0,3,34,35,259,982,70,322,Indie,"0,0,1,1,1",Indie
2323,The Park,3.0,3,50,51,550,2259,67,318,Adventure,"0,0,1,0,0",Indie
2324,Desktop Dungeons,3.0,4,26,26,409,2977,82,318,Adventure,"0,0,1,0,1",Indie
2325,Pirate Pop Plus,2.0,1,8,8,202,1899,65,318,Casual,"0,0,0,1,0",Indie
2329,Konung 2,4.0,4,15,15,459,6909,35,317,Strategy,"0,0,1,0,1",Adventure
2330,Road 96,4.0,4,50,51,502,138,77,316,Indie,"0,0,1,1,0",Indie
2332,Strike Vector,3.0,3,17,17,574,2895,73,316,Indie,"0,0,0,1,0",Indie
2337,Nostradamus: The Last Prophecy,4.0,5,15,15,480,2809,70,315,Casual,"0,0,1,0,0",Indie
2340,CLANNAD,4.0,5,36,36,380,2231,83,314,Casual,"0,0,1,0,0",Indie
2341,Youtubers Life,3.0,3,52,52,333,1794,63,313,Strategy,"0,0,0,0,0",Strategy
2344,Dark Fall 2: Lights Out,3.0,4,9,9,462,6340,66,312,Adventure,"0,0,1,0,0",Adventure
2349,Battlefleet Gothic: Armada,4.0,4,28,28,444,2082,77,311,Strategy,"0,0,0,0,0",Strategy
2354,You Must Build A Boat,4.0,4,40,40,158,2403,71,309,Action,"0,0,0,1,1",Action
2358,Stellar Impact,2.0,3,11,11,477,3802,74,308,Strategy,"0,0,0,1,0",Strategy
2359,Bus Driver,3.0,3,33,34,251,5399,61,308,Indie,"0,0,0,0,0",Strategy
2367,Elemental: Fallen Enchantress,3.0,1,10,10,559,3357,78,304,Strategy,"0,0,0,0,1",Strategy
2368,Choplifter HD,3.0,3,21,21,571,3664,65,304,Shooter,"0,1,1,1,0",Shooter
2371,"Warhammer 40,000: Regicide",3.0,4,25,27,637,2307,72,303,Strategy,"0,0,0,1,0",Action
2374,Timespinner,4.0,4,60,62,229,1195,78,302,Indie,"0,0,1,1,1",Indie
2377,Pilgrims,4.0,4,81,82,291,818,78,301,Casual,"0,0,1,0,0",Indie
2383,Rhiannon: Curse of the Four Branches,3.0,3,7,7,313,2788,67,299,Indie,"0,0,1,0,0",Indie
2387,SteamWorld Quest: Hand of Gilgamech,4.0,4,60,61,549,982,81,298,Card,"0,0,1,1,1",Indie
2388,Ragnarok Online,4.0,5,48,49,410,2984,79,298,Massively Multiplayer,"0,0,0,0,1",RPG
2390,Blade Kitten,4.0,4,23,25,582,4120,52,297,Adventure,"0,0,1,1,0",Adventure
2393,Montague's Mount,3.0,3,14,14,314,3007,39,297,Indie,"0,0,1,0,0",Indie
2398,Tom Clancy's Ghost Recon: Desert Siege,4.0,4,20,20,546,7221,82,295,Shooter,"0,1,0,1,0",Shooter
2401,Zenith,3.0,3,21,21,612,1930,57,294,Indie,"0,0,1,1,1",Indie
2407,ZHEROS,2.0,3,33,33,456,2178,58,293,Indie,"0,0,0,1,0",Action
2408,Redshirt,2.0,1,12,13,304,3082,62,292,Adventure,"0,0,1,0,1",Indie
2409,Police Stories,3.0,4,35,35,154,836,71,292,Shooter,"0,1,0,1,0",Shooter
2410,The Pathless,4.0,4,56,58,565,415,78,292,Indie,"0,0,1,1,0",Indie
2412,Gumboy - Crazy Adventures,2.0,1,10,10,329,5638,69,291,Casual,"0,0,0,0,0",Strategy
2420,Yaiba: Ninja Gaiden Z,3.0,4,37,37,681,2865,49,288,Adventure,"0,0,1,1,0",Adventure
2423,Sword Coast Legends,3.0,4,29,29,616,2266,61,286,Action,"0,0,0,1,1",Action
2427,The Last Federation,2.0,1,8,8,425,2816,72,285,Strategy,"0,0,0,0,0",Strategy
2429,Encased: a sci-fi post-apocalyptic RPG,4.0,4,12,14,407,116,73,284,Strategy,"0,0,1,1,1",Indie
2430,SkateBIRD,2.0,1,19,20,186,107,59,283,Racing,"1,0,0,0,0",Racing
2431,Iratus: Lord of the Dead,4.0,4,41,44,527,1276,78,283,Strategy,"0,0,0,0,1",Strategy
2432,Zombie Vikings,3.0,4,29,29,566,2314,74,283,Adventure,"0,0,1,1,0",Adventure
2434,Joe Dever's Lone Wolf HD Remastered,4.0,3,14,14,597,2592,78,282,Indie,"0,0,1,1,1",Indie
2439,Football Manager 2019,4.0,4,114,114,194,1156,86,281,Simulation,"0,0,0,0,0",Strategy
2440,StarDrive,3.0,3,11,11,434,3172,61,281,Strategy,"0,0,0,0,0",Strategy
2445,Madballs in Babo:Invasion,3.0,3,11,11,586,4489,79,279,Indie,"0,0,0,0,0",Strategy
2446,Dead State: Reanimated,3.0,1,18,18,379,2586,70,279,Strategy,"0,0,0,0,1",Strategy
2451,Seraph,3.0,4,19,19,401,1929,80,276,Action,"0,0,0,1,0",Action
2453,Fate of the World,3.0,4,15,15,368,3960,70,274,Casual,"0,0,0,0,0",Strategy
2454,The Invisible Hours,4.0,4,16,17,189,1544,76,273,Casual,"0,0,1,0,0",Indie
2461,Chronicles of Mystery: The Scorpio Ritual,2.0,3,13,13,509,4799,62,270,Adventure,"0,0,1,0,0",Adventure
2468,Knights And Bikes,3.0,4,34,34,325,858,80,269,Indie,"0,0,1,1,0",Indie
2470,Yakuza 5 Remastered,4.0,4,17,18,149,690,82,269,Action,"0,0,0,1,0",Action
2476,The Room Four: Old Sins,4.0,5,52,54,868,1437,86,268,Adventure,"0,0,1,0,0",Indie
2477,Air Conflicts: Secret Wars,3.0,4,9,9,402,3837,65,268,Shooter,"0,1,0,1,0",Shooter
2483,Parkitect,4.0,4,37,37,455,2067,83,264,Indie,"0,0,0,0,0",Strategy
2485,Cloudberry Kingdom,3.0,4,39,39,311,3077,67,263,Platformer,"0,0,0,0,0",Strategy
2487,Qbeh-1: The Atlas Cube,3.0,4,11,11,272,2788,72,263,Casual,"0,0,1,0,0",Indie
2490,Dark Fall 3: Lost Souls,3.0,3,12,12,420,4412,75,263,Indie,"0,0,1,0,0",Adventure
2493,Football Manager 2017,4.0,4,66,66,263,1885,80,260,Simulation,"0,0,0,0,0",Strategy
2497,FlatOut 4: Total Insanity,3.0,3,29,29,558,1733,52,259,Racing,"1,0,0,0,0",Racing
2499,THE WONDERFUL 101: REMASTERED,4.0,4,27,28,278,592,78,258,Adventure,"0,0,1,1,0",Indie
2500,10 Second Ninja,3.0,3,21,21,82,2859,72,258,Indie,"0,0,0,1,0",Action
2501,Kingsway,4.0,4,21,23,181,1629,79,258,Adventure,"0,0,1,0,1",Indie
2506,Star Renegades,3.0,4,19,20,535,480,74,257,Strategy,"0,0,0,0,1",Strategy
2508,NEON STRUCT,3.0,4,10,10,146,2418,62,256,Indie,"0,0,0,1,0",Indie
2511,Unity of Command: Stalingrad Campaign,3.0,4,10,10,430,3363,84,255,Strategy,"0,0,0,0,0",Strategy
2512,Nexus - The Jupiter Incident,3.0,4,18,18,444,6266,77,254,Strategy,"0,0,0,0,0",Strategy
2515,Daylight,3.0,3,34,34,409,2804,51,253,Casual,"0,0,1,1,0",Indie
2522,Pacific Storm,3.0,4,7,7,360,4939,67,251,Strategy,"0,0,0,0,0",Strategy
2524,Woolfe - The Red Hood Diaries,3.0,3,23,23,450,2482,55,250,Indie,"0,0,1,1,0",Indie
2526,Half Minute Hero: The Second Coming,3.0,3,10,10,382,2829,79,249,Indie,"0,0,0,1,1",Indie
2534,NeverEnd,2.0,1,10,10,93,1780,44,247,Indie,"0,0,1,0,0",Indie
2545,Monster Hunter Rise,4.0,5,40,44,357,281,88,245,Action,"0,0,0,1,1",Action
2547,Kaptain Brawe: A Brawe New World,3.0,4,12,12,565,4079,69,245,Adventure,"0,0,1,0,0",Adventure
2552,Dragon Saga,3.0,4,19,19,295,2202,65,243,Massively Multiplayer,"0,0,0,0,0",Strategy
2556,Until You Fall,4.0,4,16,16,526,459,86,241,Indie,"0,0,1,1,0",Indie
2559,Albert and Otto,3.0,4,11,12,226,2257,69,240,Indie,"0,0,1,0,0",Indie
2560,Monster Boy and the Cursed Kingdom,4.0,4,48,49,529,1124,85,240,Indie,"0,0,1,1,0",Indie
2562,Solasta: Crown of the Magister,3.0,4,21,22,316,219,77,239,Strategy,"0,0,1,0,1",Indie
2565,Warlock 2: The Exiled,3.0,3,17,17,555,2823,73,238,Strategy,"0,0,0,0,0",Strategy
2568,Pirates of Black Cove,3.0,3,7,7,505,3805,56,236,Strategy,"0,0,0,0,0",Strategy
2570,TRI: Of Friendship and Madness,3.0,4,9,9,290,2642,74,236,Indie,"0,0,1,0,0",Indie
2571,The Franz Kafka Videogame,3.0,3,27,27,266,1731,65,235,Indie,"0,0,1,0,0",Indie
2573,Masquerada: Songs and Shadows,3.0,5,9,9,504,1920,64,234,Indie,"0,0,0,1,1",Indie
